Name,RA,Dec,SED_Slope,YSO_Class,LCType
J182247.31-122923.1,275.697152,-12.489728,-0.79,ClassII,Irregular
J154431.51-540825.1,236.131306,-54.140258,0.03,FS,Curved
J203008.66+380741.9,307.536192,38.12841,-1.45,ClassII,NV
J203548.29+422202.3,308.951253,42.367332,-0.66,ClassII,Irregular
J183636.65-011420.4,279.152632,-1.239041,-0.11,FS,Burst
J113526.46-631201.8,173.859592,-63.200401,-0.91,ClassII,NV
J142545.43-602217.7,216.439332,-60.371527,-0.55,ClassII,Irregular
J085945.77-440018.0,134.940742,-44.004985,-0.86,ClassII,NV
J153900.03-542156.8,234.750067,-54.365706,-0.41,ClassII,NV
J162627.29-482750.9,246.613789,-48.46403,-1.42,ClassII,NV
J172025.42-355602.6,260.106032,-35.934298,-1.07,ClassII,NV
J173432.81-295953.0,263.636691,-29.998124,-1.73,ClassIII,NV
J103318.71-581931.6,158.327826,-58.325545,-1.28,ClassII,Irregular
J183604.39-074237.7,279.018302,-7.710498,-1.34,ClassII,NV
J203504.29+425532.8,308.767972,42.925803,-1.18,ClassII,NV
J203257.63+411838.7,308.240272,41.31085,-0.46,ClassII,NV
J162943.01-502958.7,247.429289,-50.499609,-0.88,ClassII,NV
J104337.82-595515.2,160.907605,-59.920934,-0.87,ClassII,NV
J161337.96-473529.0,243.408259,-47.591453,-1.18,ClassII,NV
J090023.78-440032.4,135.099126,-44.009023,-1.45,ClassII,NV
J221618.99+600434.0,334.079104,60.076155,-1.3,ClassII,Burst
J191601.50+103757.6,289.006356,10.632718,-0.43,ClassII,NV
J092608.36-521956.8,141.534833,-52.332496,-0.53,ClassII,Curved
J223126.43+581700.8,337.860085,58.283587,0.28,FS,NV
J185809.14+033110.3,284.538057,3.519692,-0.23,FS,NV
J203613.11+383940.6,309.054666,38.661379,-0.75,ClassII,Irregular
J162727.25-501108.8,246.86357,-50.185681,-1.36,ClassII,NV
J192903.58+155905.7,292.264885,15.984969,-1.2,ClassII,NV
J202958.66+401516.9,307.49448,40.254741,-0.2,FS,NV
J153927.69-551500.7,234.865473,-55.250219,-0.5,ClassII,NV
J223210.37+582338.9,338.043218,58.394125,0.61,ClassI,Linear
J133402.70-615505.3,203.511329,-61.918102,-1.77,ClassIII,NV
J135556.36-620305.5,208.98456,-62.051521,-0.39,ClassII,NV
J163909.57-473234.9,249.789869,-47.543013,-1.91,ClassIII,Irregular
J163038.47-501502.0,247.660371,-50.250482,-1.13,ClassII,NV
J085938.77-473935.8,134.911576,-47.659962,-0.94,ClassII,Irregular
J181812.18-165723.0,274.550811,-16.956484,-0.14,FS,Irregular
J181842.23-114328.4,274.67601,-11.72449,-0.42,ClassII,NV
J175108.79-260741.2,267.786663,-26.12813,-1.67,ClassIII,NV
J203627.32+424821.7,309.113946,42.805992,-1.54,ClassII,NV
J084825.22-433113.1,132.10511,-43.520268,-0.24,FS,NV
J201752.09+405241.5,304.467047,40.878202,-0.96,ClassII,NV
J194349.54+231902.7,295.956566,23.3174,-0.22,FS,Irregular
J181052.90-201431.3,272.720583,-20.242009,-0.82,ClassII,NV
J203406.28+404531.8,308.526406,40.758722,-1.4,ClassII,NV
J113931.71-631641.8,174.882066,-63.278141,-0.65,ClassII,NV
J203607.76+411026.4,309.03238,41.17403,-1.46,ClassII,NV
J172803.17-344928.6,262.013219,-34.824874,0.11,FS,NV
J142109.91-610204.3,215.291203,-61.034505,-0.77,ClassII,Irregular
J225226.71+595435.1,343.11117,59.909759,-0.61,ClassII,Curved
J203425.11+381808.9,308.604654,38.302468,-0.67,ClassII,NV
J103612.33-590418.1,159.051961,-59.071737,0.16,FS,NV
J161701.57-505625.4,244.256546,-50.940297,-0.48,ClassII,NV
J085214.01-424452.5,133.058737,-42.747774,-0.44,ClassII,NV
J202355.57+383520.7,305.981283,38.589138,-2.08,ClassIII,NV
J084908.60-433529.5,132.286047,-43.591508,-0.87,ClassII,NV
J203403.38+401122.2,308.514125,40.189501,-1.79,ClassIII,NV
J150225.46-575029.7,225.606059,-57.841343,0.01,FS,Irregular
J193302.88+194453.7,293.26206,19.748234,0.03,FS,NV
J145213.63-600709.6,223.05679,-60.119348,-0.55,ClassII,NV
J160201.33-521756.4,240.505468,-52.298939,-1.12,ClassII,Irregular
J192949.35+175814.6,292.455711,17.970712,-0.01,FS,Irregular
J201712.92+392056.5,304.303961,39.349013,-0.85,ClassII,Irregular
J132833.72-630436.9,202.14055,-63.076944,-1.31,ClassII,Irregular
J085131.49-430727.9,132.881234,-43.124462,-0.91,ClassII,NV
J204033.15+415633.0,310.138126,41.94254,-0.82,ClassII,NV
J201945.44+394400.8,304.939377,39.733694,-0.13,FS,Irregular
J131215.24-622149.2,198.063703,-62.363652,-0.9,ClassII,NV
J091024.01-493842.6,137.600198,-49.645103,2.11,ClassI,NV
J203635.85+422426.9,309.149454,42.40751,-1.13,ClassII,NV
J203044.32+395345.0,307.684716,39.89591,-1.09,ClassII,NV
J184413.65-040208.5,281.056888,-4.03553,-0.71,ClassII,NV
J220851.17+583705.6,332.213382,58.618196,-0.64,ClassII,NV
J172403.21-365656.8,261.013468,-36.949167,0.08,FS,Irregular
J172921.72-330843.4,262.340559,-33.145381,-0.95,ClassII,Irregular
J225159.64+595912.1,342.998602,59.986733,-0.23,FS,NV
J105321.02-600558.1,163.337544,-60.099491,-0.28,FS,NV
J174646.59-273315.8,266.694175,-27.554418,-0.15,FS,NV
J144149.55-610713.7,220.456481,-61.120416,-1.22,ClassII,NV
J173401.53-260122.6,263.506381,-26.022894,-1.13,ClassII,Irregular
J203005.81+404645.5,307.52418,40.779254,-0.73,ClassII,NV
J162110.60-502625.1,245.294146,-50.440261,-0.35,ClassII,Periodic
J084545.00-413404.8,131.437557,-41.568005,-0.75,ClassII,NV
J141344.38-604704.6,213.434938,-60.784558,-1.64,ClassIII,Irregular
J112937.04-621343.0,172.404164,-62.228634,-0.39,ClassII,Irregular
J084958.45-440519.1,132.493579,-44.088836,-0.69,ClassII,NV
J182356.28-144713.5,275.984463,-14.787072,-0.11,FS,Irregular
J085908.65-435000.0,134.785716,-43.833315,-1.15,ClassII,NV
J202210.10+390508.8,305.542237,39.085864,-1.51,ClassII,NV
J202702.24+380541.2,306.759346,38.094797,-0.3,ClassII,Irregular
J172537.81-361752.0,261.407448,-36.29773,-0.5,ClassII,NV
J204031.36+414501.5,310.130557,41.750398,0.02,FS,NV
J114010.83-620634.9,175.045109,-62.109908,0.51,ClassI,NV
J161315.14-541602.7,243.312875,-54.267707,-0.77,ClassII,NV
J171234.87-403713.5,258.14534,-40.620454,-2.14,ClassIII,NV
J185751.62+015914.7,284.465072,1.987498,-1.03,ClassII,NV
J175618.16-244254.3,269.075646,-24.715041,-0.59,ClassII,NV
J201958.28+410516.1,304.992878,41.087835,-0.95,ClassII,Irregular
J090024.17-454512.2,135.10062,-45.753496,-0.16,FS,NV
J085724.38-474023.9,134.351977,-47.67322,-0.88,ClassII,NV
J091526.68-505752.9,138.861299,-50.964814,0.18,FS,NV
J084145.19-413530.1,130.438294,-41.591727,0.77,ClassI,Curved
J171846.82-354052.4,259.694896,-35.681209,-0.96,ClassII,NV
J165232.26-433342.5,253.134523,-43.561841,-0.56,ClassII,NV
J132500.94-630007.2,201.254098,-63.001996,-0.51,ClassII,NV
J203300.82+401800.4,308.25348,40.300053,-0.68,ClassII,NV
J155601.50-530944.0,239.006265,-53.162204,1.07,ClassI,Irregular
J135823.52-614207.8,209.598613,-61.702133,-0.34,ClassII,NV
J202210.84+404553.6,305.545214,40.764918,-0.97,ClassII,NV
J202533.28+383008.0,306.388601,38.502254,0.79,ClassI,NV
J173432.87-253453.8,263.636982,-25.581614,0.15,FS,Irregular
J160830.13-510903.3,242.125387,-51.150903,-1.44,ClassII,NV
J124318.97-620153.1,190.829489,-62.03159,-0.37,ClassII,NV
J190429.06+042452.8,286.121072,4.414693,-1.03,ClassII,NV
J123924.18-631009.0,189.85083,-63.1691,-1.48,ClassII,NV
J110357.40-610313.3,165.989177,-61.053719,0.07,FS,Irregular
J085844.91-435011.4,134.687124,-43.836503,-1.23,ClassII,NV
J201755.45+411544.4,304.481173,41.262558,-1.38,ClassII,NV
J203143.47+410618.5,307.931165,41.10518,-1.06,ClassII,Irregular
J084654.69-435236.2,131.7279,-43.876745,0.69,ClassI,Irregular
J155852.37-514758.2,239.718242,-51.799519,-0.77,ClassII,Irregular
J202436.32+421449.0,306.151348,42.246957,-0.93,ClassII,NV
J173846.77-331302.8,264.694927,-33.217453,0.98,ClassI,NV
J191330.67+093809.0,288.377883,9.635836,-0.8,ClassII,NV
J194043.75+225031.4,295.18242,22.842052,-1.73,ClassIII,Drop
J145931.06-575834.3,224.879619,-57.976155,-1.6,ClassIII,NV
J181922.38-155906.4,274.84331,-15.985319,-1.22,ClassII,NV
J180608.97-213108.7,271.537317,-21.519105,-1.09,ClassII,NV
J162623.58-500954.2,246.598464,-50.165032,1.04,ClassI,NV
J203810.55+421413.5,309.544022,42.237199,-0.22,FS,NV
J163704.07-474917.5,249.26688,-47.821259,-1.25,ClassII,NV
J125201.26-635350.8,193.005446,-63.897488,-0.95,ClassII,NV
J180243.44-230135.2,270.681108,-23.026474,-1.18,ClassII,NV
J085941.56-435523.1,134.923204,-43.923118,-1.92,ClassIII,NV
J140641.58-615746.9,211.672976,-61.962966,1.05,ClassI,NV
J172516.00-361128.9,261.316706,-36.191393,-0.43,ClassII,NV
J083910.24-410038.0,129.792794,-41.010705,1.8,ClassI,NV
J092839.53-523606.2,142.164697,-52.601759,0.74,ClassI,NV
J195248.31+252653.4,298.201294,25.448185,-0.11,FS,NV
J204029.16+421800.3,310.12162,42.299792,0.02,FS,NV
J203712.21+413334.7,309.300994,41.559652,0.67,ClassI,Irregular
J165742.79-393540.0,254.428286,-39.594375,-1.15,ClassII,NV
J203849.11+411826.6,309.704683,41.307406,-0.82,ClassII,NV
J103732.95-584013.4,159.386887,-58.67057,-0.42,ClassII,NV
J120339.65-631406.1,180.915332,-63.235123,-0.52,ClassII,Periodic
J221154.94+585721.9,332.979079,58.956127,0.03,FS,NV
J163820.23-460259.9,249.584387,-46.049997,-0.02,FS,NV
J192900.82+183857.2,292.253497,18.64921,0.88,ClassI,NV
J172227.99-360736.1,260.616736,-36.126744,-1.5,ClassII,NV
J161034.26-522708.3,242.642711,-52.452266,-0.62,ClassII,Burst
J164736.92-441928.2,251.904053,-44.324461,-1.47,ClassII,NV
J122959.39-620922.8,187.49726,-62.156439,0.46,ClassI,Irregular
J203336.30+400908.5,308.401339,40.152343,-1.01,ClassII,NV
J102641.15-571948.5,156.671475,-57.33009,-0.85,ClassII,Periodic
J202016.50+410530.5,305.068874,41.091717,-1.25,ClassII,Burst
J115525.61-623922.4,178.85699,-62.656386,-1.77,ClassIII,Irregular
J194944.20+265555.8,297.434036,26.932218,-0.85,ClassII,NV
J172711.44-374238.6,261.797634,-37.710706,0.41,ClassI,NV
J193220.85+194942.4,293.086946,19.828465,-0.38,ClassII,NV
J084726.94-432706.8,131.862208,-43.451889,0.19,FS,NV
J203528.58+384959.9,308.869335,38.833356,-1.3,ClassII,NV
J180327.03-211923.3,270.862734,-21.323258,-0.84,ClassII,NV
J175356.94-203350.8,268.48723,-20.563939,-1.59,ClassII,NV
J135132.89-625913.2,207.886745,-62.987006,-0.26,FS,NV
J141523.57-610536.8,213.848186,-61.093505,-0.53,ClassII,Irregular
J085748.09-472223.8,134.450335,-47.373287,-0.3,FS,NV
J160054.10-515217.4,240.225552,-51.871411,-0.3,ClassII,NV
J154241.17-554825.7,235.67147,-55.806952,-1.65,ClassIII,Burst
J155559.06-540952.7,238.996213,-54.164421,-1.58,ClassII,NV
J085847.72-434049.2,134.698805,-43.68039,-0.81,ClassII,NV
J172701.90-334910.9,261.757915,-33.819696,-1.27,ClassII,NV
J134745.85-624849.2,206.941014,-62.813632,-0.99,ClassII,NV
J202512.37+391706.0,306.301634,39.285012,-1.83,ClassIII,NV
J161440.83-505731.3,243.670091,-50.958624,-0.29,FS,NV
J203422.02+381450.1,308.59173,38.247277,-1.21,ClassII,NV
J124231.27-634320.2,190.630156,-63.722312,-0.68,ClassII,NV
J174219.74-293516.0,265.582247,-29.587699,-0.28,FS,Irregular
J192450.08+160109.2,291.20874,16.019236,-1.61,ClassIII,NV
J203637.20+394416.3,309.155087,39.737852,-1.6,ClassIII,NV
J141240.02-614223.7,213.166977,-61.706612,-0.0,FS,Linear
J191750.92+145645.6,289.462013,14.945995,-0.75,ClassII,NV
J202931.21+412812.5,307.380126,41.470154,-1.37,ClassII,NV
J165433.14-405256.8,253.638071,-40.882446,-1.12,ClassII,NV
J191011.46+090923.0,287.547848,9.156373,-1.04,ClassII,NV
J085558.99-434436.3,133.99584,-43.743441,-0.24,FS,NV
J183417.42-090243.2,278.572723,-9.045403,-0.29,FS,NV
J221520.71+584850.5,333.836016,58.814044,-1.07,ClassII,NV
J201653.03+414426.9,304.221065,41.740836,-1.4,ClassII,NV
J193042.14+195342.5,292.675665,19.895124,-1.59,ClassII,NV
J102012.12-580948.0,155.050239,-58.163551,-0.73,ClassII,NV
J201838.68+414511.6,304.66116,41.753172,-1.54,ClassII,NV
J222055.09+583000.3,335.229512,58.500124,-0.03,FS,Irregular
J180300.21-202958.5,270.750952,-20.499525,-1.45,ClassII,Irregular
J102129.13-575421.1,155.371313,-57.90579,-1.03,ClassII,NV
J190607.77+061001.5,286.532489,6.167086,0.08,FS,NV
J152129.67-571224.8,230.373665,-57.206763,-0.28,FS,Irregular
J185237.66+023554.6,283.157157,2.598715,-1.33,ClassII,NV
J165345.30-421721.7,253.438921,-42.289362,-0.39,ClassII,NV
J091348.39-493916.1,138.451677,-49.654518,0.27,FS,NV
J175048.15-312536.6,267.700626,-31.426841,-0.72,ClassII,NV
J165707.90-395229.4,254.282912,-39.874899,-0.88,ClassII,NV
J203741.76+424534.3,309.424101,42.759364,0.29,FS,NV
J192756.08+182956.7,291.983748,18.499165,-1.63,ClassIII,NV
J172306.58-363949.2,260.777542,-36.663717,-1.39,ClassII,NV
J103515.29-575639.9,158.813455,-57.944504,-0.4,ClassII,NV
J203020.49+430524.6,307.585414,43.090206,-0.91,ClassII,Irregular
J164412.50-463558.7,251.052186,-46.599708,0.2,FS,NV
J120453.20-621009.9,181.221719,-62.169494,-1.53,ClassII,NV
J095346.66-554606.2,148.444431,-55.768439,-0.91,ClassII,NV
J190705.35+053904.5,286.772363,5.651283,-0.91,ClassII,Irregular
J202546.19+374757.6,306.442493,37.79932,-2.03,ClassIII,Irregular
J170426.28-413723.6,256.109573,-41.622997,-1.77,ClassIII,NV
J085932.67-435314.6,134.886106,-43.887419,-1.17,ClassII,NV
J203347.39+410444.0,308.447565,41.078906,-1.74,ClassIII,NV
J162122.71-503554.2,245.345012,-50.598267,0.19,FS,NV
J124137.17-614419.4,190.405022,-61.738656,-1.03,ClassII,Curved
J144340.14-593939.8,220.917198,-59.661006,-0.68,ClassII,NV
J173701.39-335823.5,264.255918,-33.973232,-1.29,ClassII,NV
J091627.89-495028.1,139.116302,-49.841104,-0.88,ClassII,NV
J165517.44-402804.8,253.822602,-40.468309,-0.88,ClassII,NV
J104239.79-590637.7,160.665792,-59.110561,-0.88,ClassII,NV
J113749.66-623627.8,174.456856,-62.607629,-1.78,ClassIII,NV
J202429.50+421401.8,306.123002,42.233881,0.39,ClassI,Irregular
J122618.83-615828.1,186.578563,-61.974595,-0.69,ClassII,Irregular
J090530.80-492011.2,136.378389,-49.336409,-0.1,FS,NV
J194513.58+235934.9,296.30667,23.993024,-0.41,ClassII,Irregular
J151255.23-581248.5,228.230184,-58.213409,-1.29,ClassII,NV
J192427.03+161041.0,291.112613,16.177963,-1.93,ClassIII,NV
J165431.50-402120.3,253.631307,-40.355697,-1.62,ClassIII,NV
J130338.08-634917.1,195.908218,-63.821675,-0.68,ClassII,NV
J163923.62-490535.8,249.848432,-49.093218,-0.78,ClassII,NV
J202957.57+392949.2,307.4898,39.497011,-1.14,ClassII,NV
J085330.60-440305.1,133.377436,-44.051241,-0.91,ClassII,NV
J191758.37+142044.0,289.493206,14.345595,0.38,ClassI,NV
J183428.59-055700.5,278.618873,-5.950153,-0.42,ClassII,NV
J100110.22-564717.8,150.292651,-56.788236,-0.51,ClassII,NV
J144323.80-603847.1,220.849019,-60.646374,-0.96,ClassII,NV
J173117.89-301136.4,262.82461,-30.193464,0.15,FS,Irregular
J221451.49+593734.8,333.714583,59.626397,-0.52,ClassII,NV
J174025.22-311946.3,265.105176,-31.329555,-1.57,ClassII,Irregular
J171951.85-381942.6,259.966101,-38.328355,-0.99,ClassII,NV
J145206.63-584401.8,223.027593,-58.733704,1.77,ClassI,NV
J192401.80+165127.5,291.00747,16.85781,-0.16,FS,NV
J132408.55-632825.6,201.035718,-63.473884,-1.06,ClassII,NV
J155450.06-524202.5,238.708498,-52.700669,-1.06,ClassII,NV
J193538.16+195837.2,293.909046,19.977045,-0.34,ClassII,Irregular
J145244.94-595025.6,223.187339,-59.840264,0.94,ClassI,NV
J114700.84-613328.4,176.753488,-61.557991,-0.97,ClassII,NV
J202612.38+392746.6,306.551636,39.462938,-0.46,ClassII,Irregular
J185553.08+022325.2,283.971265,2.390234,-0.12,FS,NV
J192925.57+175909.1,292.356637,17.985839,-1.5,ClassII,NV
J131942.86-630101.7,199.928729,-63.017215,-0.41,ClassII,Irregular
J203956.65+423537.8,309.986102,42.593853,-1.09,ClassII,NV
J091529.23-492859.9,138.871848,-49.483343,-0.85,ClassII,Irregular
J192453.23+134830.6,291.221697,13.808571,-0.47,ClassII,Burst
J140202.80-621527.8,210.511672,-62.257884,0.14,FS,NV
J084332.94-405043.3,130.887275,-40.845343,-0.13,FS,Irregular
J121242.71-614822.4,183.178023,-61.80635,1.18,ClassI,NV
J203948.54+415846.0,309.952339,41.979503,-1.32,ClassII,NV
J150415.46-583506.0,226.064438,-58.585121,-0.92,ClassII,NV
J202346.29+404200.1,305.942934,40.700086,-0.07,FS,Irregular
J160951.10-514844.9,242.462901,-51.812588,-0.69,ClassII,NV
J170619.45-362828.6,256.581038,-36.474639,2.6,ClassI,NV
J115029.74-613903.4,177.624391,-61.651128,0.29,FS,Irregular
J171717.09-361923.9,259.321289,-36.323344,-1.4,ClassII,NV
J225307.11+594122.2,343.279608,59.689473,-0.46,ClassII,NV
J170432.45-413333.0,256.135257,-41.559207,0.25,FS,Irregular
J170155.93-433050.7,255.483123,-43.514142,-1.79,ClassIII,NV
J185804.38+015047.2,284.518186,1.846576,-0.46,ClassII,NV
J090441.88-472415.0,136.174297,-47.404184,-0.78,ClassII,NV
J165954.53-411542.5,254.977423,-41.261776,-1.04,ClassII,Irregular
J113622.79-632609.6,174.094903,-63.436022,0.25,FS,Burst
J190445.60+051008.5,286.189942,5.169083,-0.67,ClassII,Curved
J185213.98+022519.9,283.058256,2.422393,0.21,FS,Irregular
J155345.35-541125.8,238.438615,-54.190392,1.04,ClassI,NV
J194158.52+230916.9,295.494008,23.154825,-1.7,ClassIII,NV
J202441.36+390720.9,306.172411,39.122458,-1.24,ClassII,NV
J171148.22-433831.8,257.950674,-43.642175,-0.33,ClassII,NV
J203246.68+381209.7,308.194509,38.202754,-0.86,ClassII,NV
J161422.19-471753.3,243.592393,-47.298204,-1.25,ClassII,NV
J102520.90-572002.9,156.337119,-57.334083,-0.8,ClassII,NV
J110914.20-603853.7,167.309394,-60.648201,-0.19,FS,NV
J112253.51-615156.0,170.722961,-61.865509,0.17,FS,NV
J185413.35+014915.1,283.55557,1.820808,-0.98,ClassII,NV
J090243.46-464110.3,135.681111,-46.686191,-0.74,ClassII,NV
J090238.66-465636.6,135.661037,-46.943697,0.28,FS,NV
J145259.70-601133.0,223.249296,-60.192513,-0.19,FS,NV
J113811.00-631856.1,174.545528,-63.315617,-0.78,ClassII,NV
J100422.29-565355.7,151.092927,-56.898815,-1.77,ClassIII,NV
J083517.13-403530.6,128.821411,-40.591873,-0.14,FS,NV
J180210.98-232300.9,270.54582,-23.383482,-1.69,ClassIII,NV
J102304.27-574708.1,155.767781,-57.785685,-0.96,ClassII,NV
J084518.78-412327.6,131.328275,-41.391027,-0.72,ClassII,NV
J101417.83-565941.0,153.574417,-56.994771,-1.59,ClassII,NV
J151128.80-590540.9,227.869797,-59.094652,-0.62,ClassII,NV
J123908.87-625748.8,189.787124,-62.963592,-0.79,ClassII,NV
J173724.45-323403.8,264.351913,-32.567634,-0.24,FS,NV
J161135.44-500537.6,242.897587,-50.093687,-0.56,ClassII,NV
J203113.69+411517.8,307.807269,41.254868,-0.68,ClassII,NV
J183021.16-115844.4,277.58822,-11.979036,-0.39,ClassII,NV
J161507.62-470450.7,243.781599,-47.080747,-0.97,ClassII,NV
J185241.92-001507.1,283.174603,-0.25198,0.55,ClassI,NV
J085126.57-424909.7,132.860611,-42.819423,0.02,FS,NV
J170422.55-395449.8,256.094091,-39.913877,-1.21,ClassII,Irregular
J193431.66+191051.8,293.632033,19.181104,-0.27,FS,NV
J133945.22-621551.1,204.938919,-62.264238,-0.28,FS,NV
J225516.82+595031.6,343.820192,59.841838,0.1,FS,NV
J091631.93-495023.0,139.133048,-49.839781,-0.05,FS,NV
J161410.98-511657.0,243.545727,-51.282432,-0.28,FS,NV
J191704.02+142749.6,289.26684,14.463764,-0.26,FS,NV
J194311.71+232355.4,295.798926,23.398734,-0.13,FS,NV
J151009.86-591144.9,227.540701,-59.195919,-1.99,ClassIII,NV
J194627.44+251900.5,296.614163,25.317115,-1.68,ClassIII,NV
J223458.94+581706.6,338.745483,58.285133,0.31,ClassI,NV
J202952.26+402419.2,307.467805,40.405354,-0.79,ClassII,Irregular
J171506.79-361353.3,258.778721,-36.231441,-0.87,ClassII,NV
J192009.73+132719.3,290.040575,13.455462,-1.6,ClassIII,NV
J203828.39+420652.2,309.618266,42.114601,-0.81,ClassII,NV
J181916.24-113158.5,274.817667,-11.532998,-0.71,ClassII,NV
J164835.14-442522.4,252.146431,-44.422936,-1.43,ClassII,Irregular
J113838.57-632649.6,174.660435,-63.447017,0.75,ClassI,NV
J203630.93+393844.3,309.128863,39.645764,-0.93,ClassII,Irregular
J155224.29-531029.5,238.101244,-53.174856,-0.91,ClassII,Irregular
J084910.54-445911.6,132.293964,-44.98655,-0.37,ClassII,Irregular
J173139.09-343517.9,262.912884,-34.588348,-0.45,ClassII,Irregular
J155124.36-530930.4,237.851504,-53.158379,-0.85,ClassII,Irregular
J204011.64+425642.3,310.048552,42.945109,-0.79,ClassII,NV
J190557.75+073005.1,286.490627,7.501369,-0.15,FS,Irregular
J203713.76+412645.9,309.307383,41.446056,0.37,ClassI,NV
J150906.48-582512.5,227.276757,-58.420109,0.71,ClassI,NV
J174907.47-283809.8,267.281219,-28.635987,-0.62,ClassII,NV
J203942.66+411507.1,309.927841,41.251907,-0.85,ClassII,Irregular
J202536.20+380359.7,306.400957,38.066533,-1.41,ClassII,NV
J181746.19-113134.1,274.442487,-11.526171,-0.34,ClassII,NV
J130901.19-621731.9,197.254813,-62.292325,0.17,FS,NV
J182336.54-130344.0,275.902356,-13.061912,-0.76,ClassII,NV
J121236.07-623253.7,183.150249,-62.548282,-1.96,ClassIII,NV
J094206.36-530003.5,145.526567,-53.000991,1.33,ClassI,Linear
J084925.03-433612.2,132.354145,-43.60347,-1.08,ClassII,Irregular
J194046.19+242037.6,295.192382,24.34372,-1.57,ClassII,NV
J195438.08+264105.9,298.658784,26.685015,-1.5,ClassII,NV
J100726.89-562725.8,151.862025,-56.457133,-0.15,FS,NV
J191927.68+152740.8,289.865379,15.461336,-0.2,FS,NV
J183840.38-053451.4,279.668139,-5.581043,4.56,uncertain,NV
J190615.48+072853.6,286.564321,7.481451,0.69,ClassI,Linear
J203601.41+392352.8,309.005731,39.397979,-1.53,ClassII,NV
J181831.60-133714.9,274.631662,-13.620957,-0.64,ClassII,NV
J201901.68+410532.4,304.757084,41.092365,-0.64,ClassII,Irregular
J185923.57+044716.1,284.8481,4.787954,-1.11,ClassII,NV
J165446.66-431029.0,253.69447,-43.174824,-0.94,ClassII,Irregular
J204226.38+423851.5,310.609947,42.647648,-0.04,FS,Irregular
J092817.07-524404.8,142.071145,-52.734725,-0.11,FS,NV
J181838.63-114349.5,274.66102,-11.730429,-1.15,ClassII,NV
J203100.73+400203.9,307.753147,40.034468,-0.07,FS,NV
J171636.21-361238.4,259.150957,-36.210631,-1.37,ClassII,NV
J180328.44-192742.7,270.868537,-19.461799,-1.14,ClassII,Irregular
J202413.76+423435.6,306.057324,42.576569,0.6,ClassI,Irregular
J202901.24+393045.7,307.255186,39.51276,0.87,ClassI,NV
J202052.67+411543.6,305.219432,41.262091,-0.7,ClassII,NV
J140331.86-611547.7,210.883203,-61.26301,1.29,ClassI,NV
J181729.24-120820.5,274.371866,-12.139044,-0.85,ClassII,Irregular
J203052.26+400803.2,307.718052,40.134164,-0.94,ClassII,NV
J082714.11-362045.9,126.808811,-36.346116,-0.26,FS,NV
J202016.90+404912.8,305.070473,40.820197,1.26,ClassI,NV
J203957.73+425729.3,309.99057,42.958179,-0.98,ClassII,NV
J203148.23+402706.2,307.950871,40.451749,0.85,ClassI,Irregular
J185658.87+011724.7,284.245245,1.290214,0.06,FS,Irregular
J192214.82+143315.6,290.561818,14.554387,-1.07,ClassII,NV
J161149.13-502552.2,242.954725,-50.431017,-0.63,ClassII,NV
J180612.45-224635.2,271.551937,-22.776639,-1.26,ClassII,NV
J203504.96+410410.8,308.770677,41.069701,-0.62,ClassII,NV
J084101.89-405105.9,130.258201,-40.85173,-0.91,ClassII,NV
J165259.17-431114.0,253.246666,-43.187265,-1.94,uncertain,NV
J172541.13-343425.9,261.421409,-34.573854,-0.17,FS,NV
J113435.37-622209.6,173.647171,-62.3694,0.49,ClassI,NV
J193014.40+181335.3,292.560017,18.226511,0.08,FS,NV
J135412.50-615737.7,208.552088,-61.960372,-1.72,ClassIII,NV
J103736.34-582654.7,159.401459,-58.44854,0.12,FS,Irregular
J131118.89-625246.6,197.828835,-62.879674,-0.42,ClassII,NV
J090338.78-480749.3,135.911609,-48.130387,-0.71,ClassII,NV
J132140.88-620810.6,200.420334,-62.136314,-0.06,FS,NV
J203109.23+411904.6,307.788471,41.317951,-0.38,ClassII,NV
J172445.36-352600.5,261.189192,-35.433552,-1.14,ClassII,NV
J124630.26-621044.9,191.626405,-62.179105,-1.35,ClassII,NV
J203052.57+412258.9,307.71917,41.383094,-1.65,ClassIII,NV
J100300.64-565211.4,150.752707,-56.869866,-1.62,ClassIII,Curved
J085440.64-432401.0,133.669596,-43.400294,-1.25,ClassII,NV
J091627.88-494216.1,139.116062,-49.704519,-1.03,ClassII,NV
J191803.97+115833.3,289.516568,11.975716,-0.61,ClassII,NV
J184704.17-025418.4,281.767435,-2.905056,-1.93,ClassIII,Burst
J180640.77-214017.4,271.669823,-21.671446,-1.8,ClassIII,NV
J091119.14-482143.0,137.829728,-48.362143,0.08,FS,NV
J203657.38+421549.6,309.239268,42.263798,0.56,ClassI,NV
J140222.27-605718.1,210.593015,-60.954878,-0.87,ClassII,NV
J145128.41-601045.6,222.868308,-60.179353,-0.44,ClassII,NV
J171208.03-383218.9,258.033472,-38.538646,0.41,ClassI,Irregular
J155843.68-515718.6,239.681997,-51.955306,0.48,ClassI,NV
J203036.33+410141.0,307.65144,41.028103,0.74,ClassI,Irregular
J181745.08-120014.2,274.437565,-12.003767,-1.8,ClassIII,NV
J170446.19-420621.8,256.192506,-42.106105,-1.08,ClassII,NV
J202738.83+383205.7,306.91169,38.534795,0.04,FS,NV
J134254.32-612558.1,205.72622,-61.432808,0.09,FS,NV
J203124.35+402510.3,307.851509,40.419556,-0.24,FS,NV
J155824.00-535818.9,239.600143,-53.971714,-0.57,ClassII,NV
