Source,RA,Dec,Paper,LCType,YSO_Class
LAMOST_1479,72.08872,29.45334,LAMOST,Unknown,Unknown
LAMOST_1480,74.00845,30.35101,LAMOST,Unknown,Unknown
LAMOST_1481,74.36878,30.48637,LAMOST,Unknown,Unknown
LAMOST_1482,72.94746,30.7871,LAMOST,Unknown,Unknown
LAMOST_1483,85.18679,-2.197255,LAMOST,Unknown,Unknown
LAMOST_1484,85.17841,-1.788098,LAMOST,Unknown,Unknown
LAMOST_1485,85.5885,-1.986289,LAMOST,Unknown,Unknown
LAMOST_1486,85.55175,-2.086052,LAMOST,Unknown,Unknown
LAMOST_1487,86.02795,-1.854327,LAMOST,Unknown,Unknown
LAMOST_1488,85.44605,-2.277219,LAMOST,Unknown,Unknown
LAMOST_1489,84.91738,-2.346677,LAMOST,Unknown,Unknown
LAMOST_1490,84.91408,-2.284585,LAMOST,Unknown,Unknown
LAMOST_1491,84.89783,-1.984274,LAMOST,Unknown,Unknown
LAMOST_1492,84.18077,-1.616375,LAMOST,Unknown,Unknown
LAMOST_1493,84.89495,-1.536651,LAMOST,Unknown,Unknown
LAMOST_1494,85.13496,-1.710544,LAMOST,Unknown,Unknown
LAMOST_1495,83.91312,-1.72286,LAMOST,Unknown,Unknown
LAMOST_1496,84.55882,-2.2666,LAMOST,Unknown,Unknown
LAMOST_1497,84.62151,-2.271044,LAMOST,Unknown,Unknown
LAMOST_1498,84.75572,-2.307627,LAMOST,Unknown,Unknown
LAMOST_1499,84.23463,-1.699713,LAMOST,Unknown,Unknown
LAMOST_1500,83.55345,-1.34385,LAMOST,Unknown,Unknown
LAMOST_1501,83.91319,-1.196975,LAMOST,Unknown,Unknown
LAMOST_1502,84.75536,-1.466586,LAMOST,Unknown,Unknown
LAMOST_1503,84.80421,-1.455906,LAMOST,Unknown,Unknown
LAMOST_1504,84.52423,-1.565573,LAMOST,Unknown,Unknown
LAMOST_1505,84.94019,-0.5992359,LAMOST,Unknown,Unknown
LAMOST_1506,84.27603,0.1486442,LAMOST,Unknown,Unknown
LAMOST_1507,84.65717,0.0275388,LAMOST,Unknown,Unknown
LAMOST_1508,84.25896,-0.4765293,LAMOST,Unknown,Unknown
LAMOST_1509,85.32718,0.4570998,LAMOST,Unknown,Unknown
LAMOST_1510,85.95729,0.5932467,LAMOST,Unknown,Unknown
LAMOST_1511,84.96334,-0.7319232,LAMOST,Unknown,Unknown
LAMOST_1512,85.61888,-0.7016014,LAMOST,Unknown,Unknown
LAMOST_1513,86.57873,-0.0939352,LAMOST,Unknown,Unknown
LAMOST_1514,86.53284,-0.1991351,LAMOST,Unknown,Unknown
LAMOST_1515,86.30126,-1.2269,LAMOST,Unknown,Unknown
LAMOST_1516,86.69091,0.2840185,LAMOST,Unknown,Unknown
LAMOST_1517,86.5528,0.1869533,LAMOST,Unknown,Unknown
LAMOST_1518,86.53857,0.2257828,LAMOST,Unknown,Unknown
LAMOST_1519,86.68372,0.3008582,LAMOST,Unknown,Unknown
LAMOST_1520,86.89901,0.6444076,LAMOST,Unknown,Unknown
LAMOST_1521,86.18883,0.341211,LAMOST,Unknown,Unknown
LAMOST_1522,83.83446,-0.8373576,LAMOST,Unknown,Unknown
LAMOST_1523,84.12784,-0.3122138,LAMOST,Unknown,Unknown
LAMOST_1524,83.87852,-0.1813667,LAMOST,Unknown,Unknown
LAMOST_1525,83.54308,-0.7874371,LAMOST,Unknown,Unknown
LAMOST_1526,83.69525,-0.4368243,LAMOST,Unknown,Unknown
LAMOST_1527,83.97079,-0.3961513,LAMOST,Unknown,Unknown
LAMOST_1528,83.32782,-0.6039265,LAMOST,Unknown,Unknown
LAMOST_1529,87.25986,1.125305,LAMOST,Unknown,Unknown
LAMOST_1530,86.8837,0.9243671,LAMOST,Unknown,Unknown
LAMOST_1531,87.00445,0.5750248,LAMOST,Unknown,Unknown
LAMOST_1532,85.72385,0.9160878,LAMOST,Unknown,Unknown
LAMOST_1533,85.4509,0.7132325,LAMOST,Unknown,Unknown
LAMOST_1534,84.42811,1.681714,LAMOST,Unknown,Unknown
LAMOST_1535,80.1326,6.269885,LAMOST,Unknown,Unknown
LAMOST_1536,79.7722,7.950835,LAMOST,Unknown,Unknown
LAMOST_1537,79.35807,7.006162,LAMOST,Unknown,Unknown
LAMOST_1538,80.44804,8.315364,LAMOST,Unknown,Unknown
LAMOST_1539,93.0345,-5.286798,LAMOST,Unknown,Unknown
LAMOST_1540,258.36266,12.258298,LAMOST,Unknown,Unknown
LAMOST_1541,260.26256,11.711626,LAMOST,Unknown,Unknown
LAMOST_1542,258.47056,12.772959,LAMOST,Unknown,Unknown
LAMOST_1543,336.574886,31.232319,LAMOST,Unknown,Unknown
LAMOST_1544,89.4233,-3.723343,LAMOST,Unknown,Unknown
LAMOST_1545,89.13819,-3.827948,LAMOST,Unknown,Unknown
LAMOST_1546,56.54316,62.32228,LAMOST,Unknown,Unknown
LAMOST_1547,84.78799,-7.90835,LAMOST,Unknown,Unknown
LAMOST_1548,83.27032,-7.980166,LAMOST,Unknown,Unknown
LAMOST_1549,83.8632,-6.328364,LAMOST,Unknown,Unknown
LAMOST_1550,83.82366,-6.539982,LAMOST,Unknown,Unknown
LAMOST_1551,83.70821,-6.470025,LAMOST,Unknown,Unknown
LAMOST_1552,83.82421,-6.410637,LAMOST,Unknown,Unknown
LAMOST_1553,83.748,-6.361113,LAMOST,Unknown,Unknown
LAMOST_1554,83.86179,-6.44656,LAMOST,Unknown,Unknown
LAMOST_1555,83.44381,-6.254641,LAMOST,Unknown,Unknown
LAMOST_1556,83.5463,-6.37381,LAMOST,Unknown,Unknown
LAMOST_1557,83.56562,-6.601299,LAMOST,Unknown,Unknown
LAMOST_1558,83.29393,-5.706811,LAMOST,Unknown,Unknown
LAMOST_1559,82.95572,-6.005375,LAMOST,Unknown,Unknown
LAMOST_1560,83.25932,-5.440335,LAMOST,Unknown,Unknown
LAMOST_1561,83.61543,-5.532035,LAMOST,Unknown,Unknown
LAMOST_1562,83.73322,-5.386956,LAMOST,Unknown,Unknown
LAMOST_1563,83.84041,-5.579685,LAMOST,Unknown,Unknown
LAMOST_1564,83.58642,-5.512747,LAMOST,Unknown,Unknown
LAMOST_1565,83.68826,-5.417795,LAMOST,Unknown,Unknown
LAMOST_1566,83.604,-5.368202,LAMOST,Unknown,Unknown
LAMOST_1567,83.8849,-5.519791,LAMOST,Unknown,Unknown
LAMOST_1568,83.66771,-5.837677,LAMOST,Unknown,Unknown
LAMOST_1569,83.44366,-5.953508,LAMOST,Unknown,Unknown
LAMOST_1570,83.61671,-5.997906,LAMOST,Unknown,Unknown
LAMOST_1571,83.50454,-6.04075,LAMOST,Unknown,Unknown
LAMOST_1572,83.61788,-6.173544,LAMOST,Unknown,Unknown
LAMOST_1573,83.57503,-5.559268,LAMOST,Unknown,Unknown
LAMOST_1574,83.43858,-5.513822,LAMOST,Unknown,Unknown
LAMOST_1575,83.55901,-5.615052,LAMOST,Unknown,Unknown
LAMOST_1576,83.40521,-5.44799,LAMOST,Unknown,Unknown
LAMOST_1577,83.51252,-5.615918,LAMOST,Unknown,Unknown
LAMOST_1578,83.79307,-5.776001,LAMOST,Unknown,Unknown
LAMOST_1579,83.8739,-5.812507,LAMOST,Unknown,Unknown
LAMOST_1580,83.93008,-5.607632,LAMOST,Unknown,Unknown
LAMOST_1581,83.86462,-5.588762,LAMOST,Unknown,Unknown
LAMOST_1582,84.25993,-5.60825,LAMOST,Unknown,Unknown
LAMOST_1583,83.92486,-5.470212,LAMOST,Unknown,Unknown
LAMOST_1584,83.97637,-5.445701,LAMOST,Unknown,Unknown
LAMOST_1585,83.87431,-5.548196,LAMOST,Unknown,Unknown
LAMOST_1586,84.155,-5.440382,LAMOST,Unknown,Unknown
LAMOST_1587,84.24912,-5.394685,LAMOST,Unknown,Unknown
LAMOST_1588,84.26289,-5.403901,LAMOST,Unknown,Unknown
LAMOST_1589,84.04349,-6.333761,LAMOST,Unknown,Unknown
LAMOST_1590,84.08707,-6.519463,LAMOST,Unknown,Unknown
LAMOST_1591,84.02118,-6.492281,LAMOST,Unknown,Unknown
LAMOST_1592,83.70128,-5.866513,LAMOST,Unknown,Unknown
LAMOST_1593,83.99022,-5.955117,LAMOST,Unknown,Unknown
LAMOST_1594,83.84991,-5.995007,LAMOST,Unknown,Unknown
LAMOST_1595,84.01921,-6.190883,LAMOST,Unknown,Unknown
LAMOST_1596,84.09251,-6.041129,LAMOST,Unknown,Unknown
LAMOST_1597,83.99896,-6.268522,LAMOST,Unknown,Unknown
LAMOST_1598,84.641,-7.284145,LAMOST,Unknown,Unknown
LAMOST_1599,84.25045,-6.55759,LAMOST,Unknown,Unknown
LAMOST_1600,84.17237,-6.566875,LAMOST,Unknown,Unknown
LAMOST_1601,84.02074,-6.778181,LAMOST,Unknown,Unknown
LAMOST_1602,84.10596,-6.716023,LAMOST,Unknown,Unknown
LAMOST_1603,84.52287,-6.887421,LAMOST,Unknown,Unknown
LAMOST_1604,84.42828,-6.671115,LAMOST,Unknown,Unknown
LAMOST_1605,84.46405,-6.664298,LAMOST,Unknown,Unknown
LAMOST_1606,84.6153,-6.914878,LAMOST,Unknown,Unknown
LAMOST_1607,84.47713,-6.945971,LAMOST,Unknown,Unknown
LAMOST_1608,83.98938,-6.71161,LAMOST,Unknown,Unknown
LAMOST_1609,83.99033,-6.637023,LAMOST,Unknown,Unknown
LAMOST_1610,83.67038,-6.576397,LAMOST,Unknown,Unknown
LAMOST_1611,85.89673,-6.243363,LAMOST,Unknown,Unknown
LAMOST_1612,85.99168,-7.776302,LAMOST,Unknown,Unknown
LAMOST_1613,86.02823,-7.149836,LAMOST,Unknown,Unknown
LAMOST_1614,85.35564,-8.098535,LAMOST,Unknown,Unknown
LAMOST_1615,85.20021,-8.099603,LAMOST,Unknown,Unknown
LAMOST_1616,84.99693,-7.625846,LAMOST,Unknown,Unknown
LAMOST_1617,85.16689,-6.530535,LAMOST,Unknown,Unknown
LAMOST_1618,84.95,-5.014993,LAMOST,Unknown,Unknown
LAMOST_1619,84.93661,-3.655601,LAMOST,Unknown,Unknown
LAMOST_1620,83.91502,-4.420263,LAMOST,Unknown,Unknown
LAMOST_1621,85.91253,-5.067462,LAMOST,Unknown,Unknown
LAMOST_1622,82.40188,-5.69875,LAMOST,Unknown,Unknown
LAMOST_1623,83.97698,-4.801385,LAMOST,Unknown,Unknown
LAMOST_1624,83.87873,-4.92165,LAMOST,Unknown,Unknown
LAMOST_1625,83.91557,-4.861586,LAMOST,Unknown,Unknown
LAMOST_1626,83.46201,-5.059486,LAMOST,Unknown,Unknown
LAMOST_1627,83.76546,-4.84807,LAMOST,Unknown,Unknown
LAMOST_1628,83.62526,-4.830729,LAMOST,Unknown,Unknown
LAMOST_1629,83.81415,-4.557289,LAMOST,Unknown,Unknown
LAMOST_1630,83.78755,-4.464192,LAMOST,Unknown,Unknown
LAMOST_1631,83.96523,-5.135836,LAMOST,Unknown,Unknown
LAMOST_1632,84.04372,-5.329166,LAMOST,Unknown,Unknown
LAMOST_1633,83.96928,-5.084896,LAMOST,Unknown,Unknown
LAMOST_1634,84.07076,-5.195222,LAMOST,Unknown,Unknown
LAMOST_1635,84.2161,-5.143302,LAMOST,Unknown,Unknown
LAMOST_1636,84.07765,-5.085547,LAMOST,Unknown,Unknown
LAMOST_1637,84.21557,-5.224994,LAMOST,Unknown,Unknown
LAMOST_1638,83.84715,-4.72385,LAMOST,Unknown,Unknown
LAMOST_1639,83.83882,-5.203504,LAMOST,Unknown,Unknown
LAMOST_1640,83.75853,-4.200262,LAMOST,Unknown,Unknown
LAMOST_1641,336.574886,31.232319,LAMOST,Unknown,Unknown
LAMOST_1642,63.77712,27.47044,LAMOST,Unknown,Unknown
LAMOST_1643,63.69709,26.774,LAMOST,Unknown,Unknown
LAMOST_1644,63.69942,26.80306,LAMOST,Unknown,Unknown
LAMOST_1645,63.25648,29.57939,LAMOST,Unknown,Unknown
LAMOST_1646,63.92828,29.16662,LAMOST,Unknown,Unknown
LAMOST_1647,63.5566,28.21366,LAMOST,Unknown,Unknown
LAMOST_1648,63.70533,28.20846,LAMOST,Unknown,Unknown
LAMOST_1649,63.56081,28.46613,LAMOST,Unknown,Unknown
LAMOST_1650,63.57085,28.18271,LAMOST,Unknown,Unknown
LAMOST_1651,63.36343,28.27352,LAMOST,Unknown,Unknown
LAMOST_1652,63.69996,27.87617,LAMOST,Unknown,Unknown
LAMOST_1653,65.10861,28.06918,LAMOST,Unknown,Unknown
LAMOST_1654,65.51311,28.42753,LAMOST,Unknown,Unknown
LAMOST_1655,65.48181,27.91838,LAMOST,Unknown,Unknown
LAMOST_1656,64.85944,28.43729,LAMOST,Unknown,Unknown
LAMOST_1657,64.89773,28.45608,LAMOST,Unknown,Unknown
LAMOST_1658,65.16329,27.29216,LAMOST,Unknown,Unknown
LAMOST_1659,64.92195,27.83004,LAMOST,Unknown,Unknown
LAMOST_1660,64.69595,28.33541,LAMOST,Unknown,Unknown
LAMOST_1661,63.91318,28.31626,LAMOST,Unknown,Unknown
LAMOST_1662,63.77148,28.14613,LAMOST,Unknown,Unknown
LAMOST_1663,64.11711,28.12659,LAMOST,Unknown,Unknown
LAMOST_1664,64.14351,31.21165,LAMOST,Unknown,Unknown
LAMOST_1665,65.20757,30.15425,LAMOST,Unknown,Unknown
LAMOST_1666,91.7813,-8.594866,LAMOST,Unknown,Unknown
LAMOST_1667,91.93123,-6.337378,LAMOST,Unknown,Unknown
LAMOST_1668,92.61813,-6.150687,LAMOST,Unknown,Unknown
LAMOST_1669,92.67498,-6.178415,LAMOST,Unknown,Unknown
LAMOST_1670,93.32701,-7.814151,LAMOST,Unknown,Unknown
LAMOST_1671,93.19503,-6.189115,LAMOST,Unknown,Unknown
LAMOST_1672,93.0345,-5.286798,LAMOST,Unknown,Unknown
LAMOST_1673,91.96846,-5.2677,LAMOST,Unknown,Unknown
LAMOST_1674,11.286802,44.415595,LAMOST,Unknown,Unknown
LAMOST_1675,326.25912,58.010119,LAMOST,Unknown,Unknown
LAMOST_1676,328.74276,57.694528,LAMOST,Unknown,Unknown
LAMOST_1677,333.63884,58.870627,LAMOST,Unknown,Unknown
LAMOST_1678,332.13749,59.895273,LAMOST,Unknown,Unknown
LAMOST_1679,50.320877,30.548009,LAMOST,Unknown,Unknown
LAMOST_1680,51.302467,30.989446,LAMOST,Unknown,Unknown
LAMOST_1681,56.5348393,23.3475224,LAMOST,Unknown,Unknown
LAMOST_1682,56.9207811,22.9299689,LAMOST,Unknown,Unknown
LAMOST_1683,58.0092573,24.6632472,LAMOST,Unknown,Unknown
LAMOST_1684,99.9198994,8.9814331,LAMOST,Unknown,Unknown
LAMOST_1685,97.828414,4.8691542,LAMOST,Unknown,Unknown
LAMOST_1686,97.695248,5.3711385,LAMOST,Unknown,Unknown
LAMOST_1687,97.916699,5.0989633,LAMOST,Unknown,Unknown
LAMOST_1688,68.6303688,17.3722549,LAMOST,Unknown,Unknown
LAMOST_1689,68.2218165,17.5926794,LAMOST,Unknown,Unknown
LAMOST_1690,68.8520994,17.8618043,LAMOST,Unknown,Unknown
LAMOST_1691,67.9907985,18.360541,LAMOST,Unknown,Unknown
LAMOST_1692,67.9170287,18.2324007,LAMOST,Unknown,Unknown
LAMOST_1693,68.0659975,18.0274309,LAMOST,Unknown,Unknown
LAMOST_1694,68.0386827,17.9563042,LAMOST,Unknown,Unknown
LAMOST_1695,68.1094909,18.464486,LAMOST,Unknown,Unknown
LAMOST_1696,67.5166383,18.2304103,LAMOST,Unknown,Unknown
LAMOST_1697,65.4301477,19.5703639,LAMOST,Unknown,Unknown
LAMOST_1698,65.5206761,19.5801109,LAMOST,Unknown,Unknown
LAMOST_1699,66.9042572,20.3040776,LAMOST,Unknown,Unknown
LAMOST_1700,44.748913,56.776651,LAMOST,Unknown,Unknown
LAMOST_1701,85.5885,-1.986289,LAMOST,Unknown,Unknown
LAMOST_1702,85.46912,-2.064333,LAMOST,Unknown,Unknown
LAMOST_1703,85.10255,-1.875276,LAMOST,Unknown,Unknown
LAMOST_1704,85.17841,-1.788098,LAMOST,Unknown,Unknown
LAMOST_1705,85.47716,-1.720552,LAMOST,Unknown,Unknown
LAMOST_1706,85.44605,-2.277219,LAMOST,Unknown,Unknown
LAMOST_1707,85.58785,-2.255278,LAMOST,Unknown,Unknown
LAMOST_1708,85.65175,-2.344409,LAMOST,Unknown,Unknown
LAMOST_1709,85.18679,-2.197255,LAMOST,Unknown,Unknown
LAMOST_1710,85.42988,-2.065084,LAMOST,Unknown,Unknown
LAMOST_1711,85.0247,-2.057553,LAMOST,Unknown,Unknown
LAMOST_1712,85.25787,-1.98268,LAMOST,Unknown,Unknown
LAMOST_1713,85.98261,-2.416332,LAMOST,Unknown,Unknown
LAMOST_1714,85.94678,-2.456025,LAMOST,Unknown,Unknown
LAMOST_1715,85.1638,-2.446158,LAMOST,Unknown,Unknown
LAMOST_1716,84.91408,-2.284585,LAMOST,Unknown,Unknown
LAMOST_1717,86.02795,-1.854327,LAMOST,Unknown,Unknown
LAMOST_1718,83.55345,-1.34385,LAMOST,Unknown,Unknown
LAMOST_1719,84.18077,-1.616375,LAMOST,Unknown,Unknown
LAMOST_1720,84.08016,-1.399662,LAMOST,Unknown,Unknown
LAMOST_1721,83.981,-1.225533,LAMOST,Unknown,Unknown
LAMOST_1722,83.91319,-1.196975,LAMOST,Unknown,Unknown
LAMOST_1723,83.87566,-1.308341,LAMOST,Unknown,Unknown
LAMOST_1724,83.91312,-1.72286,LAMOST,Unknown,Unknown
LAMOST_1725,83.83724,-1.533945,LAMOST,Unknown,Unknown
LAMOST_1726,83.91707,-1.70042,LAMOST,Unknown,Unknown
LAMOST_1727,85.13496,-1.710544,LAMOST,Unknown,Unknown
LAMOST_1728,84.55882,-2.2666,LAMOST,Unknown,Unknown
LAMOST_1729,84.75572,-2.307627,LAMOST,Unknown,Unknown
LAMOST_1730,84.62151,-2.271044,LAMOST,Unknown,Unknown
LAMOST_1731,84.49943,-1.836888,LAMOST,Unknown,Unknown
LAMOST_1732,84.4846,-1.715421,LAMOST,Unknown,Unknown
LAMOST_1733,84.76691,-1.916069,LAMOST,Unknown,Unknown
LAMOST_1734,84.91776,-1.923234,LAMOST,Unknown,Unknown
LAMOST_1735,84.89783,-1.984274,LAMOST,Unknown,Unknown
LAMOST_1736,84.80421,-1.455906,LAMOST,Unknown,Unknown
LAMOST_1737,84.52423,-1.565573,LAMOST,Unknown,Unknown
LAMOST_1738,84.94019,-0.5992359,LAMOST,Unknown,Unknown
LAMOST_1739,84.58934,-0.5624227,LAMOST,Unknown,Unknown
LAMOST_1740,84.27603,0.1486442,LAMOST,Unknown,Unknown
LAMOST_1741,84.47928,0.2077627,LAMOST,Unknown,Unknown
LAMOST_1742,84.30443,-0.1979982,LAMOST,Unknown,Unknown
LAMOST_1743,84.49922,-0.1056871,LAMOST,Unknown,Unknown
LAMOST_1744,84.65717,0.0275388,LAMOST,Unknown,Unknown
LAMOST_1745,84.87199,0.0608447,LAMOST,Unknown,Unknown
LAMOST_1746,84.25896,-0.4765293,LAMOST,Unknown,Unknown
LAMOST_1747,84.33566,-0.5487581,LAMOST,Unknown,Unknown
LAMOST_1748,85.32718,0.4570998,LAMOST,Unknown,Unknown
LAMOST_1749,85.95729,0.5932467,LAMOST,Unknown,Unknown
LAMOST_1750,85.1424,-1.364981,LAMOST,Unknown,Unknown
LAMOST_1751,85.16794,-1.309214,LAMOST,Unknown,Unknown
LAMOST_1752,85.26031,-1.293891,LAMOST,Unknown,Unknown
LAMOST_1753,85.61888,-0.7016014,LAMOST,Unknown,Unknown
LAMOST_1754,84.43152,-0.7656361,LAMOST,Unknown,Unknown
LAMOST_1755,84.96334,-0.7319232,LAMOST,Unknown,Unknown
LAMOST_1756,86.57873,-0.0939352,LAMOST,Unknown,Unknown
LAMOST_1757,86.30126,-1.2269,LAMOST,Unknown,Unknown
LAMOST_1758,86.69091,0.2840185,LAMOST,Unknown,Unknown
LAMOST_1759,86.5528,0.1869533,LAMOST,Unknown,Unknown
LAMOST_1760,86.53857,0.2257828,LAMOST,Unknown,Unknown
LAMOST_1761,86.68372,0.3008582,LAMOST,Unknown,Unknown
LAMOST_1762,86.89901,0.6444076,LAMOST,Unknown,Unknown
LAMOST_1763,86.70927,0.0776819,LAMOST,Unknown,Unknown
LAMOST_1764,83.83446,-0.8373576,LAMOST,Unknown,Unknown
LAMOST_1765,83.99174,-0.9054322,LAMOST,Unknown,Unknown
LAMOST_1766,84.12784,-0.3122138,LAMOST,Unknown,Unknown
LAMOST_1767,83.87852,-0.1813667,LAMOST,Unknown,Unknown
LAMOST_1768,83.78624,-0.7288767,LAMOST,Unknown,Unknown
LAMOST_1769,84.24502,-0.7135428,LAMOST,Unknown,Unknown
LAMOST_1770,83.83405,-0.703831,LAMOST,Unknown,Unknown
LAMOST_1771,83.61514,-0.7348294,LAMOST,Unknown,Unknown
LAMOST_1772,83.53428,-0.5249539,LAMOST,Unknown,Unknown
LAMOST_1773,83.94167,-0.96451,LAMOST,Unknown,Unknown
LAMOST_1774,83.32782,-0.6039265,LAMOST,Unknown,Unknown
LAMOST_1775,84.08248,-0.5123312,LAMOST,Unknown,Unknown
LAMOST_1776,83.43026,-1.142983,LAMOST,Unknown,Unknown
LAMOST_1777,84.28674,-0.5984948,LAMOST,Unknown,Unknown
LAMOST_1778,83.93766,-0.6276411,LAMOST,Unknown,Unknown
LAMOST_1779,85.11343,1.985184,LAMOST,Unknown,Unknown
LAMOST_1780,87.25986,1.125305,LAMOST,Unknown,Unknown
LAMOST_1781,87.03831,1.2076,LAMOST,Unknown,Unknown
LAMOST_1782,87.00445,0.5750248,LAMOST,Unknown,Unknown
LAMOST_1783,87.20881,0.6884943,LAMOST,Unknown,Unknown
LAMOST_1784,83.53516,1.085855,LAMOST,Unknown,Unknown
LAMOST_1785,83.5239,0.1515277,LAMOST,Unknown,Unknown
LAMOST_1786,84.04302,0.4990032,LAMOST,Unknown,Unknown
LAMOST_1787,85.72385,0.9160878,LAMOST,Unknown,Unknown
LAMOST_1788,85.13684,0.8623672,LAMOST,Unknown,Unknown
LAMOST_1789,84.42811,1.681714,LAMOST,Unknown,Unknown
LAMOST_1790,336.574886,31.232319,LAMOST,Unknown,Unknown
LAMOST_1791,336.574886,31.232319,LAMOST,Unknown,Unknown
LAMOST_1792,89.4278247,27.3247786,LAMOST,Unknown,Unknown
LAMOST_1793,91.93123,-6.337378,LAMOST,Unknown,Unknown
LAMOST_1794,92.61813,-6.150687,LAMOST,Unknown,Unknown
LAMOST_1795,92.67498,-6.178415,LAMOST,Unknown,Unknown
LAMOST_1796,93.32701,-7.814151,LAMOST,Unknown,Unknown
LAMOST_1797,93.19503,-6.189115,LAMOST,Unknown,Unknown
LAMOST_1798,93.0345,-5.286798,LAMOST,Unknown,Unknown
LAMOST_1799,91.96846,-5.2677,LAMOST,Unknown,Unknown
LAMOST_1800,57.33147,38.74405,LAMOST,Unknown,Unknown
LAMOST_1801,82.67237,10.50902,LAMOST,Unknown,Unknown
LAMOST_1802,82.5546887,12.1459977,LAMOST,Unknown,Unknown
LAMOST_1803,82.32915,12.15816,LAMOST,Unknown,Unknown
LAMOST_1804,82.50852,12.22663,LAMOST,Unknown,Unknown
LAMOST_1805,82.49689,12.32972,LAMOST,Unknown,Unknown
LAMOST_1806,82.34222,11.84714,LAMOST,Unknown,Unknown
LAMOST_1807,82.32738,11.89412,LAMOST,Unknown,Unknown
LAMOST_1808,84.00385,11.56138,LAMOST,Unknown,Unknown
LAMOST_1809,83.15164,12.43874,LAMOST,Unknown,Unknown
LAMOST_1810,83.0271,12.40122,LAMOST,Unknown,Unknown
LAMOST_1811,82.93084,12.50611,LAMOST,Unknown,Unknown
LAMOST_1812,82.75485,12.09685,LAMOST,Unknown,Unknown
LAMOST_1813,82.86685,12.15282,LAMOST,Unknown,Unknown
LAMOST_1814,82.94918,12.30228,LAMOST,Unknown,Unknown
LAMOST_1815,83.07543,12.73228,LAMOST,Unknown,Unknown
LAMOST_1816,104.51105,-7.945443,LAMOST,Unknown,Unknown
LAMOST_1817,102.82521,-9.3644365,LAMOST,Unknown,Unknown
LAMOST_1818,63.77712,27.47044,LAMOST,Unknown,Unknown
LAMOST_1819,63.69709,26.774,LAMOST,Unknown,Unknown
LAMOST_1820,63.69942,26.80306,LAMOST,Unknown,Unknown
LAMOST_1821,63.25648,29.57939,LAMOST,Unknown,Unknown
LAMOST_1822,63.92828,29.16662,LAMOST,Unknown,Unknown
LAMOST_1823,63.5566,28.21366,LAMOST,Unknown,Unknown
LAMOST_1824,63.70533,28.20846,LAMOST,Unknown,Unknown
LAMOST_1825,63.57085,28.18271,LAMOST,Unknown,Unknown
LAMOST_1826,63.36343,28.27352,LAMOST,Unknown,Unknown
LAMOST_1827,63.69996,27.87617,LAMOST,Unknown,Unknown
LAMOST_1828,65.10861,28.06918,LAMOST,Unknown,Unknown
LAMOST_1829,65.51311,28.42753,LAMOST,Unknown,Unknown
LAMOST_1830,65.48181,27.91838,LAMOST,Unknown,Unknown
LAMOST_1831,64.85944,28.43729,LAMOST,Unknown,Unknown
LAMOST_1832,64.89773,28.45608,LAMOST,Unknown,Unknown
LAMOST_1833,64.92195,27.83004,LAMOST,Unknown,Unknown
LAMOST_1834,64.41228,28.55016,LAMOST,Unknown,Unknown
LAMOST_1835,64.69595,28.33541,LAMOST,Unknown,Unknown
LAMOST_1836,63.91318,28.31626,LAMOST,Unknown,Unknown
LAMOST_1837,63.77148,28.14613,LAMOST,Unknown,Unknown
LAMOST_1838,64.11711,28.12659,LAMOST,Unknown,Unknown
LAMOST_1839,64.14351,31.21165,LAMOST,Unknown,Unknown
LAMOST_1840,65.20757,30.15425,LAMOST,Unknown,Unknown
LAMOST_1841,36.46142,61.546003,LAMOST,Unknown,Unknown
LAMOST_1842,38.054692,60.963113,LAMOST,Unknown,Unknown
LAMOST_1843,59.98735,36.46729,LAMOST,Unknown,Unknown
LAMOST_1844,59.135,36.99178,LAMOST,Unknown,Unknown
LAMOST_1845,60.01857,36.82508,LAMOST,Unknown,Unknown
LAMOST_1846,60.87553,36.17866,LAMOST,Unknown,Unknown
LAMOST_1847,60.79831,35.9673,LAMOST,Unknown,Unknown
LAMOST_1848,59.47392,36.2906,LAMOST,Unknown,Unknown
LAMOST_1849,60.059902,36.678262,LAMOST,Unknown,Unknown
LAMOST_1850,59.473904,36.290589,LAMOST,Unknown,Unknown
LAMOST_1851,57.331474,38.744052,LAMOST,Unknown,Unknown
LAMOST_1852,68.6303688,17.3722549,LAMOST,Unknown,Unknown
LAMOST_1853,68.2218165,17.5926794,LAMOST,Unknown,Unknown
LAMOST_1854,68.8520994,17.8618043,LAMOST,Unknown,Unknown
LAMOST_1855,67.9170287,18.2324007,LAMOST,Unknown,Unknown
LAMOST_1856,68.0659975,18.0274309,LAMOST,Unknown,Unknown
LAMOST_1857,68.0386827,17.9563042,LAMOST,Unknown,Unknown
LAMOST_1858,68.1094909,18.464486,LAMOST,Unknown,Unknown
LAMOST_1859,67.5166383,18.2304103,LAMOST,Unknown,Unknown
LAMOST_1860,65.4301477,19.5703639,LAMOST,Unknown,Unknown
LAMOST_1861,65.5206761,19.5801109,LAMOST,Unknown,Unknown
LAMOST_1862,151.316233,43.773155,LAMOST,Unknown,Unknown
LAMOST_1863,68.20465,22.88412,LAMOST,Unknown,Unknown
LAMOST_1864,67.40027,24.59877,LAMOST,Unknown,Unknown
LAMOST_1865,66.76955,26.10446,LAMOST,Unknown,Unknown
LAMOST_1866,66.72309,26.11498,LAMOST,Unknown,Unknown
LAMOST_1867,67.68433,26.02354,LAMOST,Unknown,Unknown
