Name,RA,Dec,SED_Slope,YSO_Class,LCType
J203303.75+383634.5,308.265666,38.609642,-1.12,ClassII,Irregular
J155916.46-540006.6,239.818543,-54.001741,-1.22,ClassII,Irregular
J142202.88-620528.7,215.512013,-62.091238,-0.53,ClassII,Irregular
J170006.58-400606.5,255.027445,-40.101791,-1.05,ClassII,Irregular
J110822.46-604423.7,167.093696,-60.739969,0.02,FS,Linear
J095216.63-550417.8,148.069305,-55.071625,-0.81,ClassII,Irregular
J182745.32-050614.3,276.938879,-5.10397,0.35,ClassI,Irregular
J152944.75-551208.4,232.436432,-55.202334,-1.49,ClassII,Irregular
J185316.33-025723.2,283.318165,-2.956356,-0.34,ClassII,Periodic
J101552.34-572619.8,153.968148,-57.438857,-0.34,ClassII,Irregular
J203451.74+380855.9,308.715606,38.148895,-1.02,ClassII,Burst
J085657.84-452236.0,134.241075,-45.37682,0.7,ClassI,Irregular
J184026.69-070301.1,280.111169,-7.050335,-1.03,ClassII,Irregular
J161224.71-513743.8,243.102908,-51.628868,-1.37,ClassII,Irregular
J203255.06+410901.8,308.229489,41.150552,-0.92,ClassII,Irregular
J100248.45-554421.6,150.702077,-55.739162,0.49,ClassI,Irregular
J202020.23+411616.3,305.084319,41.271204,-0.55,ClassII,Irregular
J180344.98-231644.0,270.937675,-23.279068,-0.97,ClassII,Curved
J163558.02-474322.8,248.991675,-47.722887,-1.0,ClassII,Irregular
J165626.20-430750.3,254.10917,-43.130729,-0.64,ClassII,Curved
J184619.85-021140.7,281.582622,-2.194626,-0.38,ClassII,Irregular
J103347.81-585558.5,158.449343,-58.932968,-0.15,FS,Irregular
J130140.41-623443.3,195.418378,-62.578752,-1.21,ClassII,Irregular
J181452.84-175722.9,273.720296,-17.956375,-1.03,ClassII,Irregular
J220616.34+590206.9,331.568144,59.035278,-0.52,ClassII,Irregular
J202934.13+424710.0,307.392563,42.786329,0.18,FS,Irregular
J193033.16+185943.3,292.638261,18.995386,-1.68,ClassIII,Irregular
J192859.10+174935.5,292.246302,17.826492,-0.01,FS,Irregular
J185845.23+015655.8,284.688405,1.948816,-0.31,ClassII,Irregular
J192220.68+143811.4,290.586066,14.636612,0.19,FS,Irregular
J185341.79-040900.7,283.424143,-4.150185,-0.48,ClassII,Irregular
J154154.76-535749.6,235.478229,-53.963738,-0.45,ClassII,Irregular
J181911.22-133546.0,274.796819,-13.596097,-0.43,ClassII,Irregular
J194225.63+231004.1,295.606928,23.16802,-0.24,FS,Irregular
J145621.91-593032.5,224.091112,-59.508936,-0.2,FS,Irregular
J183925.49-040229.2,279.85613,-4.041374,-0.81,ClassII,Irregular
J203113.30+402840.7,307.805463,40.478013,0.46,ClassI,Irregular
J171911.35-383125.7,259.797394,-38.523803,-0.22,FS,Irregular
J192750.19+170118.7,291.959207,17.021837,-1.31,ClassII,Curved
J135224.80-611305.6,208.103392,-61.218165,-1.45,ClassII,Irregular
J170818.92-362720.9,257.07889,-36.455807,-0.81,ClassII,Irregular
J140501.73-603316.3,211.257072,-60.554369,-0.16,FS,Irregular
J185142.07+011703.6,282.925245,1.284454,-0.89,ClassII,Irregular
J201807.02+402414.6,304.529281,40.404081,-1.38,ClassII,Irregular
J172824.37-322520.7,262.101637,-32.422388,-0.5,ClassII,Irregular
J101102.02-575206.3,152.758443,-57.868492,0.58,ClassI,Curved
J112831.97-625844.4,172.133153,-62.978947,0.19,FS,Irregular
J194834.29+271717.7,297.142958,27.288267,-1.02,ClassII,Irregular
J163538.25-464254.6,248.90943,-46.71519,0.51,ClassI,Burst
J112756.85-620706.5,171.986861,-62.11855,-0.09,FS,Irregular
J161804.51-504747.0,244.518789,-50.796324,-0.26,FS,Linear
J182241.46-120245.9,275.672761,-12.04608,-0.34,ClassII,Irregular
J170117.91-413715.5,255.324679,-41.621012,-0.57,ClassII,Irregular
J140817.44-611156.1,212.072712,-61.198893,-0.54,ClassII,Irregular
J183446.16-075200.3,278.69237,-7.866722,-1.55,ClassII,Irregular
J085823.74-473002.4,134.599201,-47.50048,-0.31,ClassII,Irregular
J203843.04+422529.8,309.679134,42.424702,0.25,FS,Irregular
J224657.54+590743.3,341.739905,59.128639,0.66,ClassI,Burst
J185254.21+011136.8,283.225722,1.193647,-0.67,ClassII,Irregular
J203516.99+424440.6,308.820784,42.744629,-0.33,ClassII,Irregular
J091320.83-494157.0,138.336804,-49.699229,0.5,ClassI,Irregular
J193613.43+205329.6,294.056051,20.891548,-0.92,ClassII,Irregular
J192425.37+144027.1,291.105858,14.674078,-0.16,FS,Burst
J155747.72-535020.9,239.448807,-53.839067,-0.23,FS,Irregular
J145644.43-594828.9,224.185112,-59.808004,-0.6,ClassII,Irregular
J202650.81+391542.0,306.711779,39.261597,-1.25,ClassII,Drop
J190112.83+041059.7,285.3034,4.183339,-1.09,ClassII,Irregular
J203613.80+392756.6,309.057607,39.465725,-0.19,FS,Irregular
J161319.35-540255.4,243.330681,-54.048686,-0.46,ClassII,Irregular
J085739.01-433239.6,134.412568,-43.544356,0.3,ClassI,Irregular
J203932.63+412847.2,309.885988,41.479714,-0.72,ClassII,Irregular
J175711.51-183634.7,269.297966,-18.609654,-0.03,FS,Burst
J101031.52-565051.1,152.631413,-56.847651,-0.05,FS,Linear
J204035.58+414925.4,310.14818,41.823754,-0.49,ClassII,Irregular
J203652.31+421551.6,309.218054,42.264387,-0.4,ClassII,Irregular
J160335.42-531414.4,240.897633,-53.237277,-0.33,ClassII,Irregular
J222628.47+584641.1,336.618636,58.778094,0.19,FS,Irregular
J152923.80-553330.5,232.349136,-55.558366,-0.14,FS,Irregular
J203613.68+395723.0,309.05703,39.956402,-1.26,ClassII,Irregular
J192301.18+133514.0,290.754991,13.587218,-0.6,ClassII,Burst
J143135.91-595727.9,217.899706,-59.957679,-1.71,ClassIII,Curved
J203951.82+420022.6,309.966288,42.006381,-0.28,FS,Burst
J154922.92-541755.6,237.345496,-54.298756,-1.18,ClassII,Linear
J085923.59-473750.8,134.848314,-47.630806,-1.03,ClassII,Irregular
J150932.02-584203.7,227.383435,-58.700978,-0.38,ClassII,Curved
J184627.09-024730.8,281.612685,-2.792092,0.1,FS,Curved
J174634.74-310251.0,266.644716,-31.047503,-1.4,ClassII,Periodic
J192819.34+182653.6,292.080661,18.448197,0.23,FS,Irregular
J090005.43-434916.7,135.022667,-43.82134,-0.64,ClassII,Irregular
J181649.62-140459.2,274.206856,-14.082924,-1.34,ClassII,Irregular
J165250.18-432422.0,253.209278,-43.40601,-2.08,ClassIII,Irregular
J111800.92-620216.7,169.503662,-62.037973,-0.03,FS,Irregular
J181913.12-162836.0,274.804738,-16.476637,-1.58,ClassII,Irregular
J100732.47-573409.8,151.885317,-57.569445,-0.38,ClassII,Curved
J114434.02-631804.1,176.141615,-63.301099,-0.35,ClassII,Irregular
J182942.78-133325.9,277.428285,-13.557229,-1.1,ClassII,Irregular
J203402.88+411040.8,308.511996,41.17804,-0.61,ClassII,Irregular
J153936.04-562327.7,234.900268,-56.390928,-1.98,ClassIII,Drop
J155341.81-532233.7,238.424355,-53.3759,-1.37,ClassII,Irregular
J145944.23-590620.1,224.934378,-59.105496,-0.38,ClassII,Irregular
J103009.41-574037.5,157.539224,-57.677109,-0.35,ClassII,Curved
J161006.62-512313.9,242.527595,-51.387129,-0.53,ClassII,Irregular
J182311.92-151922.7,275.799779,-15.322993,-1.18,ClassII,Irregular
J161214.33-515024.6,243.059849,-51.840093,-0.45,ClassII,Irregular
J145238.92-595614.2,223.16222,-59.937186,-1.56,ClassII,Linear
J102946.19-573120.8,157.442542,-57.522475,-0.03,FS,Irregular
J195319.65+263209.3,298.331875,26.535936,-0.23,FS,Irregular
J175227.33-231644.6,268.113865,-23.279032,-1.42,ClassII,Curved
J124627.98-632246.0,191.616698,-63.379542,-0.95,ClassII,Curved
J173211.88-260558.8,263.049521,-26.099656,-1.05,ClassII,Irregular
J191409.13+110457.5,288.538079,11.082597,0.34,ClassI,Irregular
J134620.45-622530.5,206.585321,-62.425132,-0.3,FS,Irregular
J172519.56-351309.9,261.331452,-35.219444,-0.31,ClassII,Irregular
J114200.97-622930.9,175.504147,-62.491976,-0.44,ClassII,Periodic
J090043.79-472438.8,135.18248,-47.410795,-1.01,ClassII,Irregular
J194215.12+224801.3,295.563107,22.800391,0.29,FS,Irregular
J123454.74-622931.4,188.728292,-62.492118,0.13,FS,Irregular
J103741.91-582556.5,159.42465,-58.432345,0.3,ClassI,Linear
J085640.03-462751.8,134.166843,-46.464166,-1.79,ClassIII,Curved
J180309.92-243350.3,270.791416,-24.56396,-1.51,ClassII,Irregular
J102543.22-580501.5,156.429856,-58.083695,-1.2,ClassII,Irregular
J185500.69+020337.2,283.752842,2.060385,-1.49,ClassII,Periodic
J084916.37-413139.6,132.318188,-41.52767,-0.01,FS,Irregular
J170510.30-401917.0,256.292838,-40.321305,0.08,FS,Curved
J145047.75-600538.9,222.698915,-60.09403,-0.52,ClassII,Irregular
J221136.68+582950.1,332.902987,58.497291,-0.19,FS,Irregular
J181158.34-201752.5,272.99319,-20.297932,-0.41,ClassII,Irregular
J121907.83-624229.7,184.782739,-62.708386,-1.05,ClassII,Irregular
J171150.70-381955.3,257.96129,-38.332036,0.34,ClassI,Curved
J203959.75+414109.0,309.999098,41.68603,0.13,FS,Irregular
J155315.79-533752.5,238.315749,-53.631196,-2.01,ClassIII,Irregular
J184653.87-012043.3,281.72454,-1.345518,-1.16,ClassII,Irregular
J223759.35+591514.9,339.497217,59.254107,-0.15,FS,Irregular
J122042.51-622556.0,185.177207,-62.432209,-0.13,FS,Irregular
J180543.42-232141.4,271.430937,-23.361475,-0.99,ClassII,Irregular
J101140.24-564751.6,152.917715,-56.79768,-1.85,ClassIII,Irregular
J180141.00-230527.7,270.420924,-23.091032,-1.25,ClassII,Periodic
J140622.19-620145.0,211.592453,-62.029097,-0.65,ClassII,Irregular
J184613.81-002801.3,281.557565,-0.466979,-0.65,ClassII,Curved
J193240.05+195101.7,293.166969,19.850489,-0.83,ClassII,Irregular
J201841.87+410130.1,304.674435,41.025083,0.72,ClassI,Irregular
J163913.51-465308.3,249.80633,-46.885722,-0.87,ClassII,Curved
J165119.69-454130.5,252.83205,-45.691826,-0.9,ClassII,Irregular
J110935.67-595409.5,167.398356,-59.902741,0.16,FS,Irregular
J181922.00-204851.4,274.841684,-20.814284,-0.47,ClassII,Irregular
J192225.13+131851.2,290.604802,13.314192,0.25,FS,Irregular
J191955.53+122919.2,289.981353,12.488656,-0.77,ClassII,Drop
J182917.58-100417.9,277.323339,-10.071729,-1.29,ClassII,Irregular
J112515.25-624659.5,171.313143,-62.78325,-0.68,ClassII,Irregular
J164945.47-433737.5,252.439674,-43.627098,0.96,ClassI,Burst
J181712.76-163202.0,274.303207,-16.533884,-0.75,ClassII,Irregular
J192436.10+173954.1,291.150467,17.665057,-1.46,ClassII,Irregular
J154513.71-544307.5,236.307106,-54.71865,0.39,ClassI,Irregular
J154036.25-562118.9,235.151025,-56.355235,-0.26,FS,Irregular
J203125.53+400159.2,307.856389,40.033144,-0.93,ClassII,Irregular
J174934.74-302110.3,267.394776,-30.35288,-0.07,FS,Irregular
J130823.52-622802.3,197.098242,-62.467357,-0.59,ClassII,Irregular
J125547.65-620714.6,193.948645,-62.12077,-0.92,ClassII,Irregular
J172417.71-375011.2,261.073924,-37.836448,-1.68,ClassIII,Irregular
J165819.20-431632.0,254.580047,-43.275624,-2.15,ClassIII,Irregular
J191032.52+094720.3,287.635579,9.788977,-1.53,ClassII,Linear
J140001.66-612155.0,210.006864,-61.365186,-0.42,ClassII,Irregular
J204403.72+424151.4,311.015101,42.697529,-0.35,ClassII,Curved
J104127.84-590321.8,160.365996,-59.056112,-2.19,ClassIII,Linear
J090227.19-464015.3,135.613399,-46.670832,-0.1,FS,Irregular
J101002.82-555304.4,152.511742,-55.884559,0.08,FS,Irregular
J103313.32-594456.3,158.305539,-59.748952,-1.85,ClassIII,Curved
J164229.45-474359.9,250.622701,-47.733299,-1.1,ClassII,Curved
J172627.36-361841.9,261.614121,-36.311687,-0.99,ClassII,Irregular
J222525.26+585439.7,336.355304,58.911042,0.11,FS,Irregular
J165625.50-403354.0,254.106385,-40.564937,-0.84,ClassII,Irregular
J121333.04-631424.8,183.387696,-63.240295,-0.92,ClassII,Irregular
J141030.96-603338.3,212.628948,-60.56053,-1.01,ClassII,Irregular
J101758.02-583934.8,154.49185,-58.659672,-0.09,FS,Irregular
J113332.86-623307.5,173.386919,-62.552064,0.47,ClassI,Curved
J223216.35+582429.5,338.068199,58.408136,-0.27,FS,Irregular
J175249.37-315325.5,268.20576,-31.890453,-1.9,ClassIII,Irregular
J082913.78-394950.5,127.307608,-39.830966,0.68,ClassI,Linear
J220718.02+590139.9,331.82516,59.027757,0.11,FS,Irregular
J203552.30+395036.6,308.967963,39.843518,0.14,FS,Irregular
J203338.02+395633.1,308.408447,39.942549,-0.89,ClassII,Irregular
J192807.21+172331.5,292.030226,17.392214,-0.0,FS,Irregular
J162124.68-493002.5,245.352927,-49.500593,-0.69,ClassII,Irregular
J161429.92-494925.2,243.624578,-49.823699,-0.08,FS,Irregular
J094402.58-533335.8,146.010441,-53.55973,-0.06,FS,Irregular
J094245.99-544720.1,145.691664,-54.788922,0.41,ClassI,Irregular
J192203.63+143505.7,290.515195,14.584952,-0.24,FS,Irregular
J203736.43+421153.5,309.401766,42.198214,0.19,FS,Irregular
J090419.89-465834.9,136.082878,-46.976396,-0.31,ClassII,Irregular
J204149.46+394128.3,310.456139,39.691193,0.03,FS,Irregular
J084317.98-421523.9,130.824922,-42.256644,-1.29,ClassII,Curved
J111028.84-603155.9,167.620282,-60.532173,-0.43,ClassII,Irregular
J144134.80-595757.5,220.394951,-59.965938,0.79,ClassI,Curved
J113754.82-631950.0,174.47829,-63.330535,-1.07,ClassII,Linear
J142455.89-604328.9,216.232965,-60.724658,-0.25,FS,Linear
J201911.01+410507.9,304.795955,41.085537,-1.18,ClassII,Irregular
J193438.44+203022.9,293.660164,20.506412,-0.7,ClassII,Irregular
J182238.66-132022.0,275.661118,-13.339437,-0.59,ClassII,Irregular
J202340.06+390123.5,305.91697,39.023207,-1.78,ClassIII,Irregular
J164916.71-461417.9,252.319677,-46.238364,-0.13,FS,Irregular
J165348.99-432552.4,253.454174,-43.431406,-1.04,ClassII,Irregular
J123726.53-621928.3,189.360343,-62.324563,-0.07,FS,Irregular
J151652.04-581601.9,229.216805,-58.267296,-0.79,ClassII,Irregular
J201831.03+385119.5,304.62933,38.855501,-0.05,FS,Irregular
J172353.36-351737.4,260.97237,-35.293752,-1.04,ClassII,Irregular
J164627.90-434306.8,251.616353,-43.718612,-0.75,ClassII,Irregular
J185247.49+003653.5,283.198088,0.615078,-0.12,FS,Irregular
J202239.30+392025.0,305.663861,39.34048,-0.32,ClassII,Irregular
J102405.85-572816.3,156.024405,-57.471246,-1.84,ClassIII,Burst
J102016.79-580116.5,155.070089,-58.021203,0.47,ClassI,Irregular
J180539.72-205349.0,271.41538,-20.896899,-0.76,ClassII,Irregular
J185723.01+020641.4,284.345831,2.11157,-0.24,FS,Irregular
J165843.18-430616.4,254.679844,-43.104635,-0.42,ClassII,Irregular
J170049.00-422601.7,255.203948,-42.433866,-0.1,FS,Irregular
J184402.95-043713.9,281.012241,-4.620479,-0.32,ClassII,Irregular
J175229.59-261911.4,268.123322,-26.319866,-0.27,FS,Irregular
J190804.80+080449.1,287.020074,8.080287,-0.72,ClassII,Irregular
J183633.57-073529.4,279.139911,-7.591642,-1.33,ClassII,Irregular
J084111.42-405004.0,130.29767,-40.834558,0.02,FS,Irregular
J084115.42-403935.2,130.314255,-40.659772,0.16,FS,Irregular
J174801.22-275831.0,267.005066,-27.975245,-1.17,ClassII,Irregular
J192708.93+163154.8,291.787311,16.531882,-0.92,ClassII,Curved
J180619.17-212555.6,271.57998,-21.432313,-1.14,ClassII,Irregular
J112329.91-615322.0,170.874482,-61.889537,-1.71,ClassIII,Periodic
J202946.00+393124.3,307.44192,39.523416,0.05,FS,Irregular
J203407.32+381105.6,308.530496,38.184944,-0.28,FS,Burst
J162642.70-482427.4,246.6779,-48.40753,-0.4,ClassII,Irregular
J204032.91+415009.8,310.137169,41.836098,-0.44,ClassII,Irregular
J124901.91-615449.1,192.257983,-61.913558,-0.44,ClassII,Irregular
J144727.26-600109.9,221.863497,-60.019434,-0.8,ClassII,Irregular
J085558.84-434355.2,133.995191,-43.732031,-1.12,ClassII,Irregular
J144707.81-595636.7,221.782602,-59.943467,-2.15,ClassIII,Irregular
J172231.22-351124.7,260.630098,-35.190197,-0.09,FS,Irregular
J155922.95-524210.9,239.84563,-52.702978,-0.31,ClassII,Irregular
J082514.29-381347.2,126.309578,-38.229803,0.18,FS,Irregular
J131427.45-632554.7,198.614236,-63.431973,-0.35,ClassII,Curved
J173115.65-295700.6,262.8153,-29.950114,-0.47,ClassII,Irregular
J131016.92-624152.6,197.5705,-62.698004,-0.27,FS,Irregular
J110404.63-602348.3,166.018978,-60.396742,-0.51,ClassII,Irregular
J083709.35-405256.5,129.288869,-40.88234,0.82,ClassI,Linear
J173241.49-325019.6,263.172974,-32.838786,-0.79,ClassII,Irregular
J175705.46-190251.2,269.272801,-19.047589,-0.59,ClassII,Irregular
J091251.52-482529.0,138.214679,-48.424808,0.31,ClassI,Curved
J170316.61-401346.0,255.819317,-40.22948,-0.84,ClassII,Irregular
J111447.40-612725.0,168.697365,-61.456968,0.73,ClassI,Irregular
J174221.47-322528.8,265.589377,-32.424708,-0.8,ClassII,Linear
J131446.42-632935.1,198.693492,-63.493091,0.0,FS,Irregular
J190750.18+062817.7,286.959113,6.471531,-0.95,ClassII,Irregular
J084306.76-411429.1,130.778194,-41.241441,0.98,ClassI,Burst
J085631.18-430747.2,134.130017,-43.129873,-0.22,FS,Irregular
J193001.04+180850.4,292.504396,18.147332,-0.74,ClassII,Drop
J203441.82+380643.0,308.674175,38.111965,0.55,ClassI,Irregular
J204128.68+393344.2,310.369629,39.562246,-0.76,ClassII,Irregular
J085950.74-435151.2,134.961418,-43.864214,0.68,ClassI,Irregular
J203920.29+412439.7,309.834644,41.411033,-0.2,FS,Irregular
J160158.62-523343.5,240.494243,-52.562125,-1.75,uncertain,Irregular
J194641.24+253743.3,296.671895,25.628719,0.09,FS,Irregular
J175005.26-243000.3,267.52197,-24.500101,-0.36,ClassII,Irregular
J190447.10+042439.3,286.196223,4.410964,-0.56,ClassII,Irregular
J191704.78+115503.6,289.270029,11.917622,-0.5,ClassII,Irregular
J204100.12+415709.0,310.250516,41.952556,-0.78,ClassII,Irregular
J090405.98-483020.9,136.024845,-48.505873,-0.75,ClassII,Irregular
J201828.50+394821.7,304.618779,39.806054,0.31,ClassI,Irregular
J223628.08+593332.7,339.116975,59.559135,0.36,ClassI,Irregular
J185006.97-025202.3,282.529005,-2.8673,-0.56,ClassII,Irregular
J095659.21-555723.7,149.246739,-55.956643,0.33,ClassI,Curved
J202319.28+380457.7,305.830367,38.082735,-0.18,FS,Irregular
J203242.44+384431.5,308.176851,38.74212,-0.17,FS,Burst
J190806.12+062806.5,287.02554,6.468507,-0.31,ClassII,Irregular
J112530.13-610425.0,171.375318,-61.073719,0.02,FS,Irregular
J174005.91-303224.0,265.024742,-30.540031,-1.82,ClassIII,Irregular
J152723.40-561830.4,231.847454,-56.308426,-0.65,ClassII,Irregular
J171615.30-374851.9,259.063863,-37.814484,-0.17,FS,Irregular
J164129.36-470745.7,250.372578,-47.129531,0.69,ClassI,Linear
J155029.60-532841.0,237.623316,-53.478012,-0.14,FS,Irregular
J203216.99+405821.3,308.070833,40.972645,-1.54,ClassII,Irregular
J193855.06+225840.7,294.729482,22.97795,-0.33,ClassII,Irregular
J164357.44-450346.5,250.98932,-45.063157,-0.48,ClassII,Irregular
J202556.78+393139.5,306.486667,39.527679,0.74,ClassI,Irregular
J153120.15-560848.3,232.833829,-56.146754,-0.08,FS,Irregular
J172409.81-340302.5,261.040921,-34.050706,-0.72,ClassII,Irregular
J130842.93-621703.3,197.179204,-62.284226,-1.43,ClassII,Curved
J191308.16+091744.6,288.284033,9.295713,-0.7,ClassII,Irregular
J151920.29-565939.0,229.834625,-56.994148,-0.03,FS,Linear
J162144.16-502041.5,245.433996,-50.344813,0.39,ClassI,Irregular
J153115.19-550513.1,232.813257,-55.086885,-1.19,ClassII,Irregular
J174833.41-314436.1,267.139173,-31.743344,-1.06,ClassII,Linear
J193517.74+204223.2,293.82388,20.706485,-0.12,FS,Irregular
J174535.61-263155.1,266.398446,-26.531997,-1.36,ClassII,Curved
J160803.11-522040.8,242.012992,-52.344531,0.34,ClassI,Linear
J172603.27-340909.0,261.513745,-34.152489,-0.88,ClassII,Irregular
J135120.04-613207.5,207.833719,-61.535266,-1.24,ClassII,Irregular
J175357.89-261147.6,268.491259,-26.196588,-0.1,FS,Irregular
J180509.93-290123.3,271.291353,-29.023121,-0.33,ClassII,Irregular
J145251.79-591450.7,223.215715,-59.247402,-0.07,FS,Irregular
J221318.86+595157.0,333.328652,59.865804,-0.64,ClassII,Curved
J181923.64-161813.4,274.848513,-16.303735,-0.33,ClassII,Irregular
J113937.98-631806.9,174.908114,-63.301937,-0.76,ClassII,Curved
J172005.45-373056.5,260.022951,-37.515748,-0.55,ClassII,Irregular
J191558.59+124022.2,288.994463,12.672729,-0.17,FS,Irregular
J203825.07+424122.8,309.604459,42.689673,-1.29,ClassII,Irregular
J180213.04-183128.4,270.554258,-18.52443,-0.57,ClassII,Irregular
J135352.86-612400.8,208.469785,-61.400251,0.35,ClassI,Irregular
J185615.44+020621.4,284.064336,2.106047,-0.63,ClassII,Irregular
J193335.55+193017.0,293.39826,19.504743,-0.13,FS,Irregular
J184414.41-035958.6,281.060013,-3.999453,-0.39,ClassII,Irregular
J084730.61-432822.2,131.877562,-43.472885,0.19,FS,Linear
J174913.59-302620.4,267.306658,-30.439012,0.58,ClassI,Irregular
J203542.30+385421.3,308.926157,38.905996,-0.95,ClassII,Irregular
J184805.23-034402.7,282.021583,-3.734044,-1.86,ClassIII,Linear
J171817.29-365428.3,259.572108,-36.907886,-0.65,ClassII,Irregular
J164058.22-470632.4,250.242493,-47.108915,0.63,ClassI,Irregular
J202449.19+421756.1,306.205012,42.29897,-0.64,ClassII,Irregular
J091343.14-493955.1,138.429816,-49.665294,-0.16,FS,Irregular
J203115.75+403216.2,307.815622,40.5379,-1.69,ClassIII,Irregular
J202912.34+394842.2,307.301489,39.811809,-1.3,ClassII,Irregular
J185631.50+015908.3,284.131255,1.985704,-0.51,ClassII,Curved
J145415.00-593539.5,223.562724,-59.594106,-0.85,ClassII,Irregular
J193952.78+204901.4,294.970022,20.817084,0.18,FS,Irregular
J185929.30+032450.7,284.872046,3.414111,-0.26,FS,Irregular
J192059.61+130341.7,290.248517,13.061662,-0.51,ClassII,Curved
J181650.52-115559.5,274.210443,-11.933371,-0.26,FS,Irregular
J084658.94-432351.4,131.745621,-43.397619,-0.81,ClassII,Irregular
J105045.01-594545.7,162.687572,-59.762729,-1.7,ClassIII,Irregular
J084853.71-424540.9,132.223826,-42.761388,-0.21,FS,Irregular
J182152.16-131529.8,275.467406,-13.258308,-1.22,ClassII,Irregular
J175550.39-260133.0,268.959985,-26.025817,-0.85,ClassII,Irregular
J114347.09-614120.2,175.946306,-61.689022,0.15,FS,Irregular
J170449.15-411208.7,256.204869,-41.202426,-0.42,ClassII,Irregular
J180250.49-235153.6,270.710501,-23.864945,0.37,ClassI,Irregular
J202426.34+390259.2,306.109787,39.049796,-0.08,FS,Irregular
J124412.27-621219.8,191.051232,-62.20535,-0.96,ClassII,Irregular
J165456.85-452629.8,253.736931,-45.441643,-0.17,FS,Irregular
J165250.94-393303.2,253.212155,-39.550913,0.23,FS,Periodic
J194555.31+255459.8,296.480577,25.9167,-0.68,ClassII,Irregular
J165048.33-461305.4,252.701434,-46.218145,0.02,FS,Irregular
J085858.38-434406.6,134.743196,-43.735164,-1.02,ClassII,Irregular
J183833.34-063110.7,279.638856,-6.519531,-1.84,ClassIII,Irregular
J203350.23+412852.1,308.459338,41.48118,-1.26,ClassII,Irregular
J203949.68+420512.0,309.957066,42.08665,-0.74,ClassII,Irregular
J192131.53+153014.1,290.381426,15.503898,-0.94,ClassII,Irregular
J172642.84-360835.0,261.678557,-36.143122,-0.21,FS,Irregular
J223419.23+603815.6,338.580239,60.637691,-0.48,ClassII,Irregular
J174754.75-281921.2,266.978123,-28.322558,-1.87,ClassIII,Irregular
J202633.65+393619.4,306.640295,39.605403,-0.35,ClassII,Irregular
J195043.20+264617.9,297.680154,26.771586,-0.15,FS,Irregular
J181207.64-173836.7,273.031936,-17.643365,-0.27,FS,Irregular
J181151.59-173722.5,272.964982,-17.622913,-1.04,ClassII,Burst
J180417.87-225206.9,271.074493,-22.86864,0.08,FS,Linear
J173619.78-285848.2,264.082445,-28.980067,-1.21,ClassII,Irregular
J113806.99-621145.1,174.52901,-62.195907,1.28,ClassI,Burst
J084847.21-424432.3,132.196603,-42.742185,-0.06,FS,Drop
J160347.87-524741.2,240.949533,-52.794693,-1.31,ClassII,Irregular
J181221.01-170813.5,273.08758,-17.137168,0.39,ClassI,Irregular
J163002.43-484814.3,247.510104,-48.803882,-0.78,ClassII,Irregular
J085113.20-415423.9,132.805047,-41.906663,-0.69,ClassII,Irregular
J170322.28-395052.1,255.842917,-39.847837,-0.87,ClassII,Irregular
J193237.25+204819.7,293.15539,20.805588,-0.07,FS,Burst
J202001.12+405030.8,305.00476,40.841908,-0.69,ClassII,Irregular
J151353.08-580511.5,228.471289,-58.086604,-1.74,ClassIII,Irregular
J181723.31-120911.3,274.347122,-12.153139,-0.84,ClassII,Irregular
J202104.61+401735.8,305.269181,40.293379,0.47,ClassI,Irregular
J153514.03-565609.9,233.808519,-56.936007,-0.8,ClassII,Curved
J155627.85-525416.8,239.116035,-52.90462,-0.33,ClassII,Irregular
J192629.55+165321.6,291.623171,16.889328,0.67,ClassI,Irregular
J140132.61-611641.8,210.386001,-61.278217,0.7,ClassI,Irregular
J194832.68+261146.1,297.136295,26.196173,-0.83,ClassII,Irregular
J203112.33+405438.2,307.801463,40.910682,-0.92,ClassII,Curved
J135945.17-613606.1,209.938293,-61.601577,-1.96,ClassIII,Irregular
J192945.85+180054.0,292.441085,18.014992,0.11,FS,Irregular
J172235.56-351331.9,260.648243,-35.225564,0.73,ClassI,Irregular
J105722.22-595958.7,164.342601,-59.999616,-0.02,FS,Curved
J141923.64-605154.9,214.848498,-60.865169,-0.53,ClassII,Irregular
J182045.78-144411.2,275.19086,-14.736437,-0.27,FS,Irregular
J182010.35-112023.3,275.043088,-11.339781,-0.49,ClassII,Irregular
J203925.81+422056.8,309.857481,42.349171,-0.58,ClassII,Irregular
J123449.02-631622.4,188.704178,-63.27298,-0.43,ClassII,Irregular
J203245.56+410147.2,308.1899,41.029799,0.3,FS,Irregular
J203535.43+384317.6,308.897578,38.721652,0.24,FS,Irregular
J202005.68+405030.2,305.02374,40.84177,0.24,FS,Irregular
J183532.10-072840.4,278.88379,-7.477857,-1.44,ClassII,Irregular
J192238.12+141901.2,290.658977,14.317141,0.18,FS,Irregular
J091530.70-503153.5,138.87793,-50.531569,-1.47,ClassII,Irregular
J084216.41-420232.4,130.568415,-42.042331,-0.05,FS,Irregular
J180658.21-215429.3,271.742538,-21.908148,0.4,ClassI,Irregular
J180336.27-241750.9,270.901123,-24.297461,-0.11,FS,Irregular
J193205.86+200018.6,293.0245,20.005187,-0.52,ClassII,Irregular
J120422.06-625835.3,181.09196,-62.976601,-2.14,ClassIII,Drop
J151121.91-575933.6,227.84146,-57.992695,0.01,FS,Irregular
J085012.48-413634.6,132.552068,-41.609685,-1.64,ClassIII,Irregular
